Country Block_2,Number of Posts,Percentage of Following,Is Business Account,Class,Country Block_1,Is Professional Account,Sex,Is Joined Recently,Is Verified,Is Private,Length of Username,Number of Video Posts,Length of Biography,Mean Post Likes,Number of Mutual Followers,Number of Followers
0.0,0.5697689300657574,0.7831181619162793,0.0,1,1,1,1,0,0,0,333.86639051910527,-3.018484858649188,-186.427840479937,93.1098917259361,85.81791036485058,82.04033833029915
0.0,0.5270100470393155,0.8513013180775324,0.0,0,1,0,1,1,1,1,61.076795453674215,29.0295509874663,190.4143991110188,80.66553233739329,101.01410613425506,11.9042388713151
0.0,0.6259371938052086,0.7604348471193616,1.0,1,1,1,1,0,0,0,243.6274919746093,31.95633343041093,68.23441258612384,54.52660236301844,52.0812805671605,152.8858176410871
0.0,0.5919743529765289,0.816452186035365,0.0,1,1,1,0,1,0,0,13.897321681325453,144.4191393558104,75.07570789320476,132.99842588898642,56.772047664767065,42.37585450306129
0.0,0.5279030614300743,0.7457423116435553,1.0,1,1,1,1,0,0,0,-173.2466650806199,94.6738946903882,88.58011047114664,65.88467994445345,86.395491956409,211.3318581605968
0.0,0.5624702974002153,0.8191028384882202,0.0,1,1,1,1,0,0,0,100.43168348565148,64.50301925544755,-19.698336700184484,21.707251947043567,11.156883977709777,120.032147208349
0.0,0.5730507409941744,0.7708436312427308,1.0,0,0,0,1,0,0,1,64.30513566017422,32.8819779252258,80.38240978645712,73.00042038948862,-92.71843618851337,-112.291177342523
0.0,0.7254299272861768,0.8032984949163386,1.0,0,0,0,0,0,0,1,62.85387611880752,29.23416710902322,2.49577885408656,22.004136643381777,4.70777709736776,82.93725385811967
0.0,0.6308042428012469,0.783376298244735,1.0,0,0,0,0,1,1,1,38.42389543968248,30.4402312129884,-47.00864474159141,-48.08797049491736,-28.401923751552907,-39.73956725682032
0.0,0.6915553088371549,0.7653041531362879,0.0,1,1,1,1,0,1,0,113.57249082694211,63.414456045002986,150.50017842235695,82.84803368708656,43.77838767777717,136.16623332450283
0.0,0.6662924278923805,0.7973764474269704,1.0,1,1,1,1,0,0,0,253.7446783316393,13.242971086143603,108.9488359071019,129.3644456191851,121.03344674914072,147.97434930655038
0.0,0.654583032721435,0.7679586856071042,0.0,0,0,0,1,0,0,1,-35.84751974662348,35.637985752560944,-118.1188204871273,19.38545879472639,-70.11943626190971,109.31667385711415
0.0,0.5697119223660956,0.7830962071585077,1.0,0,0,0,0,1,0,0,-26.46852273292432,40.22870944394411,57.74216075533353,44.17484039874407,139.72620085746138,84.78351952053242
0.0,0.6288494878846451,0.7686656289222551,0.0,0,0,0,0,1,0,1,19.26939030533061,39.25383701379977,104.39008195988062,-10.030177043447395,142.07788299336167,-4.230521212946414
0.0,0.6548064271253876,0.7926924075810785,0.0,1,1,1,1,0,0,1,202.5848147936601,102.28431482930128,-142.39729256499427,90.08252283989432,-13.423381285316808,21.66550927641842
0.0,0.631171477945713,0.8130576359851509,1.0,1,1,1,1,0,0,1,169.90990772644915,57.48997825604049,112.66229957250148,75.93057263972513,-43.01076707371385,87.15869260091117
1.0,0.5323636325999703,0.7866962972386319,0.0,1,1,1,1,0,1,1,-88.06907430991711,125.1046830998302,72.74169076860825,113.90743303638502,40.653806428244366,-3.075480444007624
0.0,0.7798721185520401,0.7949658391449522,0.0,0,0,0,1,1,1,0,-19.78250118590927,37.23731076310828,72.96963052265035,-14.99925056150486,79.28522637479105,242.24275933684376
0.0,0.5652473291140616,0.8550715748733447,1.0,0,0,1,1,0,0,1,63.60059857870824,27.926696076938576,16.93555710129442,102.08583625233692,-0.8098388841163136,30.37099314540525
0.0,0.634531167691178,0.7550868662799217,1.0,1,1,1,1,0,1,1,172.32543521554624,37.68303936948786,-67.9882431000368,124.4200475830892,62.21805379898253,77.95942515678101
0.0,0.6987643490745519,0.7870731136307103,0.0,1,1,1,1,0,1,0,41.03546881993287,40.96588068501623,48.40385672631224,98.43800389947806,-12.534549355645652,92.47297602489414
0.0,0.5364186696420938,0.8344168486506364,0.0,1,1,1,1,0,1,0,48.84936484235719,100.0119703584673,107.88270976405424,86.35757832757425,-8.853982315956898,82.81837136050407
0.0,0.5886849250184991,0.8112485366194271,0.0,0,1,0,0,0,0,1,84.76994671674524,23.711884989245466,33.48720481445508,37.18424315823329,-25.64081826526852,89.75789325150977
0.0,0.6521851951958917,0.7892304776550741,0.0,0,0,0,1,0,0,0,82.95572155381392,33.39681798649241,3.27602520199833,47.23243306071252,-3.602372633974479,-34.39557393562936
0.0,0.6951882102641977,0.7872902408217285,0.0,0,0,0,1,0,0,0,-19.130388273112203,39.26993322540992,-35.765839222053245,78.2138930844278,103.50344899457384,151.72825482198982
0.0,0.6393997389019166,0.8261222555588306,0.0,0,0,0,1,0,0,1,-92.543702379431,26.6574777025523,16.318958284931984,20.37833657251764,110.15857567973585,111.62173383313772
0.0,0.583332921900236,0.7543844417159196,1.0,1,1,0,1,1,0,0,37.004399194176095,35.39221666224904,71.12434215056089,111.58251252323328,65.24936999038029,104.79511709537704
0.0,0.5785742044499896,0.7666064552915566,0.0,1,1,1,1,0,1,0,34.38358669277051,76.9630827322421,302.7361651894438,90.79279854128824,33.766893081861305,154.01934915362335
0.0,0.8015403399795399,0.8169676429737289,0.0,0,0,0,1,0,1,1,128.75377161314913,21.39324940667704,17.18126530288867,47.19466231687725,62.57164090407007,44.4630817699105
0.0,0.7054249839959107,0.8179461930042851,0.0,0,0,0,1,1,0,1,20.70916460113932,40.17226480308544,84.87009487751723,14.429265490434949,-51.63745071416608,-2.43393771389232
0.0,0.683864511987335,0.8396852768416767,0.0,1,1,1,1,0,1,1,-22.792014958738704,57.668753987119885,42.65381629505122,83.65054159154869,86.53310998734463,92.41627866210548
0.0,0.6787612912407849,0.8504888804845312,1.0,0,0,0,0,1,0,1,158.95033900831297,32.800350000364745,11.915636740881514,97.60706693022696,-24.367288987195764,58.00278311844647
0.0,0.576887124938089,0.7912729207554918,1.0,1,1,1,1,0,0,0,158.92450836551612,50.11458825937605,-2.400426435183668,58.367132677624014,5.428618083939227,75.5403433489798
0.0,0.5749460895087436,0.7921463762124993,0.0,0,1,0,1,1,1,0,32.490710604036835,18.00518157144952,267.76747488155047,-26.37602677432227,-107.64081418531792,-7.710883049488416
0.0,0.5443233424510582,0.8369704330728984,1.0,1,1,1,1,0,0,1,108.11432508111508,121.42051281822836,36.64846852276436,35.90694318632222,40.35527383662744,56.73750139675132
0.0,0.701116183816993,0.8006088638477292,0.0,0,0,0,1,1,1,1,183.2397626317295,39.110229998189176,3.6600980485969146,1.6219342077181444,80.89075068009842,119.62814742352646
0.0,0.7424891383387547,0.8030207620998242,0.0,1,1,1,1,0,1,0,35.924925793972754,101.00902934388512,-128.4754970962893,62.67466082139256,77.86077248317241,147.88713513860577
0.0,0.6587788489373269,0.8226256202795362,0.0,1,1,1,1,0,0,0,155.73703112940473,89.25465087456675,-5.107288224496514,18.56315136297846,124.30240575299742,143.44365915293582
0.0,0.7154253505659638,0.8579678731301184,0.0,0,0,0,1,0,1,0,171.32161376273132,40.80121503092228,-7.356383825452241,154.20916552325605,-87.88870224913803,132.42364147799003
0.0,0.6122743826039906,0.84671815496787,0.0,1,1,1,1,0,0,1,180.6945562073988,77.90470908803522,91.2083495199472,87.11646803117803,-47.49810939296116,143.6203661074621
0.0,0.6214084454524319,0.8283294253399479,0.0,1,1,1,1,0,1,0,120.5368329620473,98.98684978492884,-87.61833984523244,55.07769668965196,-8.928962280950913,84.92433395260888
0.0,0.6724548500500895,0.7900877644826552,1.0,1,0,1,1,0,0,0,83.35423785103275,57.65826845933125,16.766214530097578,99.03107756578548,-55.69200261827358,124.7458721005747
0.0,0.5701608113322214,0.7535445617003478,0.0,0,0,0,1,0,0,1,16.381237922061587,41.01718459787014,116.33176007991396,32.727854285686746,-119.86478229765372,157.2577491667887
0.0,0.6861408713398958,0.7629984752236525,0.0,0,0,0,0,0,1,1,91.80435634820024,41.80475528891728,118.38146340253932,96.25433804177896,137.96499670391665,123.9013460281846
0.0,0.768388121001234,0.7335402764207956,0.0,1,1,1,1,0,0,0,192.6045554167113,68.51468931848707,162.385852808029,83.53741939327679,39.62334954529352,96.11485870212503
0.0,0.5941735875764143,0.8157841218204371,0.0,1,1,0,1,0,0,0,169.7564464531245,0.3566720738232902,55.00700364737239,94.200491207651,33.21499022448313,65.59666189079218
0.0,0.5721438687103272,0.8418572863425132,0.0,1,1,1,1,1,0,1,188.4342129451367,41.215146320262605,78.06048404390226,92.00381658941312,131.0533300123784,117.28161140434038
0.0,0.5668748877020513,0.7550813272075928,0.0,1,1,1,1,0,0,1,190.20184451928907,73.16227272403302,-39.85789000507389,156.57450593378755,20.021070995864136,161.33920620611536
0.0,0.5292817193196897,0.8124929139106128,0.0,0,0,0,1,1,0,0,23.469739776814528,37.92411886863617,72.08013728025068,42.75089423324136,150.76295247118702,-103.294274393409
0.0,0.6208703744999952,0.7605767306332196,0.0,0,0,0,0,0,1,0,159.0648144204355,31.25894246264174,166.063439879125,104.69623997974092,18.535960892192623,244.89675138083285
0.0,0.5797173129670506,0.7664390469735238,0.0,0,0,1,0,1,0,0,-3.064927361443125,43.14599543387692,9.589376198678298,-24.0946824715576,64.48311660066597,116.25213284390902
0.0,0.6822927787790322,0.8108013781658563,1.0,0,1,1,1,1,0,1,58.25215844244482,37.52412689421861,2.6038485546034025,29.262236132849555,-86.31817095228743,243.36806707118063
0.0,0.699597443480146,0.7529168716576788,0.0,1,1,1,1,0,0,0,53.08011827606681,158.1299443152802,33.2642209222598,15.55725828051851,-42.68616519302896,85.13273477643925
0.0,0.5913031795611112,0.8239670705667816,0.0,0,0,1,1,1,0,1,-41.66831743081441,32.06649841065339,51.467253011124455,34.70640574604694,62.837648989912175,-85.56871674717092
0.0,0.5732816296493481,0.7542443539217636,0.0,0,0,0,1,1,1,1,65.26677396066754,32.34172752396721,44.70697954493917,24.406760350888323,51.93523995987177,158.9898207314725
0.0,0.5608906141300305,0.8328321232958364,0.0,0,0,1,0,1,0,1,92.43933381365444,35.0145689986999,-119.52427286344118,-5.304267005331766,-10.89286875506316,154.45334339826695
0.0,0.9370001184432492,0.7968336581679754,0.0,1,1,1,1,0,0,0,71.04794512110479,85.75145551377395,-56.20159115902382,69.20611091286493,-67.90922841068092,168.04676548693735
0.0,0.5421598189992854,0.7249523562668662,0.0,1,1,1,1,0,0,0,111.07107098707333,54.02974926062588,108.17764348273828,69.88573291385757,19.97427743685448,130.29847879613686
0.0,0.526461914358876,0.8108869592072695,1.0,0,0,0,1,1,0,0,29.11765147973196,30.69210214758017,-13.702680845912576,41.89245909449996,-7.540984120307961,40.05998499604448
0.0,0.7107234436666849,0.8158691308470897,0.0,0,0,0,0,1,0,1,41.73279095930634,41.99754720704305,25.87306442351884,33.1060181644537,-62.78004206734332,182.3000517962963
0.0,0.6553768649232983,0.8088898271447065,0.0,1,1,1,1,0,0,1,18.36720463189569,76.11974425004658,-133.53008171238295,101.18867719417844,51.859332065836746,73.2883199258028
0.0,0.6493571428069653,0.7864880264205203,0.0,0,0,0,1,1,0,0,91.81184023979498,31.29326140542245,57.80771767185233,-80.74029377127825,117.26455369750592,193.9053508888764
0.0,0.5713754223869596,0.7546807818636807,0.0,0,0,0,1,1,0,1,102.32945375462758,34.867466191743475,-109.08978765102556,52.86078397681064,-62.346662640145496,114.14999066271189
0.0,0.791296169665469,0.7866351932878259,0.0,0,0,0,1,1,1,1,15.456338374843972,37.23924490071698,207.3453132411623,48.36960934770524,86.93610089225339,-71.11946141600075
0.0,0.5473823234227504,0.7695831142910201,1.0,1,1,1,1,0,0,1,115.75978090648852,81.45278795038082,-79.79382387321905,70.10022070014531,75.49935847311828,56.417486394813416
0.0,0.5574230565738777,0.7711837660644382,0.0,0,1,1,1,1,1,0,41.67303255530022,39.27716162165496,190.3190414699492,-6.863370635236176,125.09979106547776,190.2271107631227
0.0,0.746510519999508,0.8733456879495471,1.0,0,0,0,1,1,0,1,152.2761614863785,30.15979970756459,-34.60877975560416,53.01246114981479,77.95642206978371,43.21242107070101
0.0,0.6364480403938773,0.8295304090316803,0.0,0,0,0,0,0,1,0,5.142940239317262,31.32518445699008,251.57879436562,63.24698637240536,-74.61159768333239,-0.4431291776413388
0.0,0.5711624441334884,0.8195643238182839,0.0,1,1,1,1,0,0,0,89.52566552888229,65.67697461376513,71.96089765711297,71.39300186151186,42.88129854152422,117.06664330658172
0.0,0.6263403063850926,0.7575257621656462,1.0,0,0,0,1,1,1,0,84.01598161344238,27.01626482454952,2.3330559490840344,-24.901796407853,151.06165697929282,134.85302946055927
0.0,0.5489908694550707,0.7970471986647801,0.0,1,1,0,1,0,0,0,77.778657097081,72.54080080014099,22.14472109141257,78.8211251001879,-23.080575069893584,90.5079096555056
0.0,0.5989796732463991,0.8119967174397984,0.0,1,1,0,1,0,0,0,108.52898349542646,68.4343154472388,118.27002999204306,78.11123815968739,69.14429880221908,146.3836045511336
0.0,0.466359442027738,0.5716727614787025,1.0,0,0,0,1,0,0,0,152.5240384258311,37.19462880325942,-93.79242930645972,133.65537950535668,149.71016971684082,107.74128573367295
0.0,0.5715430432077209,0.8555315221235168,0.0,0,0,1,1,0,0,1,152.36626806723257,21.60140422436367,177.97620732172257,-19.44336697468901,-65.89572448196446,88.96088132991896
0.0,0.5418005722887883,0.7754122991403667,0.0,0,0,0,1,0,0,1,183.86489980876323,32.04317150983753,50.07668211693186,2.812085276031441,124.09233651940696,-22.94640634788621
0.0,0.5315433084770638,0.7299311033047464,1.0,0,0,0,1,1,1,1,24.63416687499569,33.73859227806178,13.45388447581821,42.65138809970182,2.50766258863741,71.48368760964854
0.0,0.5585118328560702,0.8096490364360338,1.0,0,0,1,0,1,1,1,-16.761042261995158,26.35864546587777,64.37081535426131,97.97425838506078,-20.08407529582828,389.0633758517058
0.0,0.6127756469640175,0.7767860861559431,0.0,0,1,0,0,0,0,1,54.94337953424919,20.1828909429729,209.5779113323765,-12.293513280271686,93.0371142768342,-39.990340411634094
0.0,0.5227069155930806,0.7951878816791372,0.0,1,1,1,1,0,0,0,59.75983230915107,26.74144763593613,-107.86723957382397,144.3577157381074,1.944325435246064,90.93586885688734
0.0,0.6113891378633489,0.7941974055614884,0.0,0,1,0,0,1,1,1,44.23755597146033,31.98199200185619,193.4004534624012,0.477929259613493,-29.93408036823704,102.7882365705734
0.0,0.6152307823243002,0.8054825145062752,1.0,1,1,1,1,0,0,0,35.5048593870705,97.9500079974186,55.1052728620297,101.44658144623698,131.46389240151453,185.10950482152447
0.0,0.5259368472583328,0.778589654090381,1.0,0,0,0,1,1,0,1,25.513463737629564,15.255841736922685,-15.205293574156444,-39.28663842947031,-181.2421418533505,86.64047006464756
0.0,0.5800853020819029,0.8493210097730266,0.0,1,1,1,1,0,0,1,116.24978107169903,45.89431345126144,154.8707134415263,111.8825668592338,19.708621863663893,64.41070226943773
0.0,0.6408931748052978,0.8058775715661958,0.0,1,1,0,1,0,1,1,-88.04507730656195,23.841824796720587,80.84314473906309,98.6451042796198,62.98512049170682,119.14270809758084
0.0,0.5309474424272757,0.8134996282084486,0.0,0,0,0,1,1,0,0,36.81110515255975,41.17544981193517,-17.210447716237432,73.80505895559872,39.95635666201368,187.5166967735448
0.0,0.5458186018374634,0.7811444060798629,0.0,1,1,0,1,0,0,0,-39.37915627601549,112.44741797910828,20.97622640894112,54.260544051886505,-36.43921342044565,210.0143091069098
0.0,0.5475745664178338,0.7482121735531073,1.0,0,1,0,1,0,0,1,95.18544875797517,31.099469766022867,115.37354503292087,-61.19704805154707,153.0294505208663,172.92885381154065
0.0,0.530966205532886,0.773982863911804,0.0,0,0,0,1,0,0,0,50.41159641453888,19.92543755119532,92.7147640203307,-25.973601251053,283.0497660274158,-37.3121006972047
0.0,0.5751180358819444,0.7960897036258847,1.0,0,0,0,1,1,1,1,41.13729240884869,31.132472948715908,56.52435880972687,81.56115607350293,-46.14921860347829,235.55570419942225
0.0,0.5868704303321925,0.7531439680130754,1.0,0,0,0,1,0,1,0,67.85875242187822,22.95523274093524,-61.86025367768623,-7.440308715476696,-46.75569771961485,-32.24591981066601
0.0,0.717644454627237,0.8201625103681708,0.0,0,0,1,0,1,0,0,205.56670565893003,23.47766902786538,86.72015831023933,-48.08847849034413,118.75404054988924,93.7531470813172
0.0,0.7459844735308557,0.7811488806454142,0.0,0,1,0,0,1,1,1,-62.40905667306126,28.13307790703268,115.5898744041455,20.773311181215547,-45.15018919515474,150.46942287831465
0.0,0.6758390425040839,0.8361665097896669,0.0,1,1,1,1,1,0,0,17.060305647277445,100.65233259222413,-129.17060027395425,90.8039696900197,4.474320314855071,145.75886940688554
0.0,0.5484972264206467,0.7787292503503799,0.0,0,0,0,1,1,0,0,-12.15760428248359,34.69832898677377,102.99732182623016,75.49983501669527,86.8151300931323,104.199042404012
0.0,0.541412042243336,0.8205914212641965,0.0,1,1,1,1,0,0,0,-27.167271115074485,27.347785250444858,64.38654155454506,106.61385925383485,96.01166714841474,140.34801992930414
0.0,0.6588117763096244,0.7778945492947109,1.0,0,0,0,0,1,0,0,127.95422209573138,34.12499997299192,-18.32944650756797,17.509825457479803,62.74769018574963,137.87182829121133
0.0,0.5319916394327441,0.8251514509833782,1.0,1,1,1,1,0,1,0,74.10059031621076,98.92035499849196,-9.142893786562745,105.2648549302516,33.84876842154405,28.463218938819463
0.0,0.7660001329155464,0.8064822567653869,1.0,1,1,1,1,0,0,0,45.371572193269806,87.35366899666533,-9.208242037252084,67.10530341052116,43.58788960192926,102.26332539523952
0.0,0.5909762346780851,0.7939062135994843,0.0,0,0,0,1,1,0,0,89.60857057385613,36.24890113996189,-77.95503321311445,9.466467431476026,42.11202902385936,-13.030345973787078
0.0,0.5452274466188312,0.8108150700420125,0.0,1,1,1,1,0,0,0,-16.609613665802073,107.02956522109707,204.22956196904045,138.71867512344534,-10.744826170681648,57.33249367650294
0.0,0.8232076280297024,0.8293429761595302,0.0,1,1,1,1,0,0,0,113.621888148569,21.70781525840119,28.490850771288702,94.02803083688976,160.46323568801125,176.1776710041678
0.0,0.5740228161816016,0.7868314961906822,1.0,1,1,1,1,0,0,0,153.17013666100547,66.2053620735112,70.69657533994845,145.75476256109317,78.27624271097581,216.9641875341241
0.0,0.6442887131708244,0.7562662408753402,1.0,0,0,0,0,1,0,1,-5.511017815778374,31.06743999869632,120.93229128251384,53.69991747033375,-5.831069876447657,120.29573563771196
0.0,0.583117278616912,0.8350656495116311,0.0,1,1,1,1,0,0,1,209.86075161997013,29.413308943988348,-24.734640459310867,90.23735338231332,25.38679698004693,107.29001439628236
0.0,0.5188135725095706,0.7999290509470044,1.0,1,1,0,1,0,1,0,265.7332375318872,118.67024409221132,161.81550641148198,94.4963141986986,75.03236742633413,77.02809207712247
0.0,0.6309410618265955,0.8614262046812992,0.0,0,0,0,1,0,0,0,66.60986486428467,29.25404621293303,25.08943060770008,-17.147755725281808,67.47919576821552,55.22196385556408
0.0,0.5267698345674513,0.8737188144059793,0.0,0,0,0,1,1,0,0,110.32467619867484,25.53413394739056,91.2458606212549,-9.03009569301794,5.682011490111744,-89.72886002259634
0.0,0.7104619343794967,0.7561936399866094,0.0,0,0,0,0,0,0,1,83.21678155902875,33.063347553596614,86.41076646108633,-35.53790262675076,66.27235114668736,100.59602561230294
0.0,0.577407000984398,0.7782618516743501,0.0,0,0,0,1,0,0,1,23.28089767953092,25.40270145566923,-106.36821240969115,-13.652663587854594,-11.766287318661536,120.85858962416808
0.0,0.6042026312310428,0.7945479477020226,1.0,0,1,1,0,1,1,1,96.29620375099697,39.9167732295856,-96.49192958121364,53.095380330194594,-50.12000780151155,57.08517672259317
0.0,0.5234050757681938,0.7510523591505218,1.0,0,0,0,1,1,0,0,56.52817955318071,23.629595953463955,54.77170960730195,-27.56760211656828,73.5567313203783,44.58447161060023
0.0,0.6547673091812133,0.8022210063098227,0.0,0,0,0,1,0,0,1,-27.084509939347555,25.84592640546417,98.19615701023176,48.230565230808594,80.95838908103876,41.22433419575137
0.0,0.8537231094387558,0.7576902942052184,0.0,0,1,0,1,0,0,0,52.16260950881524,39.40590115966248,-52.62961551651746,66.7307781608923,8.005997290490052,86.25534387381448
0.0,0.5794064900592902,0.7902423688222707,0.0,0,0,0,0,1,1,0,139.94053921065472,28.60417452348026,83.92836016497131,11.421409246630088,66.58108659222898,125.90408237590763
0.0,0.5699392458444078,0.7630769668793536,1.0,1,0,1,1,0,0,0,-1.894111213320088,100.48620224539658,255.23409287073883,111.43876220046226,-49.33843318935182,8.512034842354382
0.0,0.6490097785836195,0.7579707744529135,0.0,0,1,1,1,1,0,1,47.42165526280182,38.42663694242011,80.43994582480917,90.99411128558188,162.55330559247892,-4.1863295511032845
0.0,0.608904696492879,0.8148127625541338,0.0,1,1,0,1,0,1,0,86.24997476106513,55.32327707399132,83.9650019074771,70.66754993697602,157.97616595941875,46.50387365182018
0.0,0.6760194835865219,0.8090603771601371,0.0,1,1,0,1,0,0,1,107.34003378242784,56.04479325660114,29.41403183056472,48.64628756737843,75.00570929483538,83.04048151056692
0.0,0.5641179318928344,0.800106668042762,1.0,0,0,0,1,0,0,0,67.51945170543026,35.14837865503882,116.68262992830448,25.75384417510061,53.868159145010125,340.26244682530387
0.0,0.6690292951164465,0.7996579729459391,0.0,1,1,1,1,0,1,1,439.82029520143215,14.549076321684169,62.3045198924783,95.81680044466984,118.78200308954074,50.29044927504847
0.0,0.6952945873028379,0.8375352308477959,0.0,0,0,1,1,0,1,1,67.70678400146718,25.18666205172151,22.854870036997244,35.1648716775629,18.221431138902187,60.38886787296509
0.0,0.7731329046327724,0.8559852261580566,0.0,1,1,1,1,0,0,0,14.700479801924978,131.47829989711076,122.28757992992723,43.20507695116011,99.01745848685782,44.262782924174246
0.0,0.626240962823945,0.8255025578689635,1.0,0,0,0,1,0,0,0,4.310458412606764,21.24287707768424,-74.40532873728512,-33.45136938343122,51.01445993490344,113.34515377736513
0.0,0.8362220000119092,0.792228106872542,0.0,1,1,1,1,0,0,1,97.8703483721008,55.61228275267228,8.3714607722492,80.64033625203466,44.3495784933707,248.03995966600183
0.0,0.5286428737574642,0.7723422200008,0.0,0,0,0,0,0,0,1,-25.103806542562808,37.52187199739439,188.72836150098087,54.54057932914733,-101.8420659141582,3.710503313678842
0.0,0.6369091422832368,0.8052770526579147,1.0,1,1,1,1,0,0,0,-105.72704355572114,70.58811060433113,146.82316628006242,71.44427488090534,12.426161350890652,208.0183629175575
0.0,0.6110217468459745,0.7469631706484116,0.0,0,0,1,1,1,0,1,123.15843503747284,27.176809890784167,-2.3580719426846173,110.62073315872148,124.92505363398504,121.28144591533834
0.0,0.542242569935582,0.7794582535944645,1.0,0,0,0,0,1,0,0,52.096681354935,29.64559963320249,-17.30188535136439,-73.28279964668967,-24.05943288380217,5.8798446741658665
0.0,0.5428947245127277,0.8662996733221091,1.0,1,0,1,1,0,0,0,113.937158173468,56.984292689141085,21.4543793303189,111.51788763605664,46.44900368777699,163.4357343578244
0.0,0.6260004789320452,0.7331560677329956,1.0,0,0,0,1,1,0,1,72.54791137088975,30.12133803399931,-45.69549050343646,-0.8410066204601989,-47.753196849000005,58.89636166631127
0.0,0.6919425755097456,0.7683383917208024,0.0,1,0,1,1,0,1,1,182.85238381642915,45.32601921725511,0.0696672416373687,79.02209026534524,-33.409834448541474,152.375970116378
0.0,0.6230466122430364,0.8128701132283356,0.0,1,1,1,0,0,0,0,100.89587522347426,83.6335202928114,60.32418616505027,106.0232568499202,-139.32193379076887,48.60679265895745
0.0,0.6139500775852412,0.8238765355975806,0.0,1,1,0,1,0,1,0,23.158673902395897,37.97022429639187,14.056209692501554,117.52166108587156,55.44231644918558,78.46335692161799
0.0,0.5847693194359486,0.8011121012651337,0.0,1,1,1,1,0,1,0,48.75207368569375,71.40741153610554,253.61315088196363,98.1279430887502,126.6442978233296,35.28035309724518
0.0,0.5837258161598288,0.7669641443287306,0.0,1,1,1,1,0,0,0,84.33640172022304,100.92666666527954,-55.04209552262584,102.12852388403446,15.949507014060622,81.72562962759746
0.0,0.6501282626072473,0.7960639137806519,0.0,0,0,1,0,0,0,0,137.40150977898455,32.44713936746082,-28.52836851185536,25.7101912631472,43.725904283780345,84.98913707476427
0.0,0.5677951318537664,0.8441743489502688,1.0,0,0,0,0,1,0,1,-1.604146312875855,27.155442746751568,49.25458833806726,25.86581856814496,-86.27623559265436,84.12812225448708
0.0,0.6149324741303921,0.7909676489372911,0.0,1,1,1,1,1,1,0,58.08653045420324,58.86939526829599,92.3509740857821,102.50684312609428,103.6886931876104,147.91154380016346
0.0,0.6172252725754306,0.8254953130200657,0.0,1,1,1,1,0,0,1,-49.96052829184896,-5.312355369589866,83.56270963664818,88.07586330000383,-15.416615767357785,66.00725580956262
0.0,0.5509978083522606,0.8386562361829812,0.0,0,0,0,1,0,0,0,-28.55194240880182,28.232879850925507,-58.73894142711032,13.477476619813094,-4.406228964764626,157.1310516638368
0.0,0.5482904659593002,0.8258351076704726,0.0,1,1,1,1,1,0,1,209.6973768333308,80.92867079883919,26.12849860986044,66.50735652155406,146.09794500803758,-18.53194099397581
0.0,0.5937942812993263,0.796934366884515,1.0,1,1,1,1,0,0,0,-52.30551130141333,34.49333266074802,123.22638586496385,71.77620997976484,128.52806817290522,178.82970621649295
0.0,0.5328280150056208,0.7402752404740212,0.0,1,1,1,1,0,0,1,262.0248891801456,45.72304441378746,74.12840969344401,86.62814464139407,125.87208201790328,107.97359415216464
0.0,0.5763689970618533,0.8007369390082956,1.0,0,0,0,1,1,0,0,-31.657687725971684,31.634663737700706,102.91309149535824,-36.22591419917455,3.132321569145061,67.58956156707971
0.0,0.6035014138712429,0.7912443372140157,1.0,0,0,0,1,1,0,1,59.82796098493031,25.767122112140044,117.03561143351838,35.69636461835734,72.56027298917617,148.83809013683882
0.0,0.5935335072805773,0.7949847656114682,0.0,0,0,1,1,1,0,1,59.80312728231569,26.518256972383007,111.6769102247224,-39.56465185872912,69.58455061990423,201.40024441486457
0.0,0.6306298479167062,0.8431107099781061,0.0,1,1,1,1,0,0,0,192.97885402194623,108.57349008629228,56.85639074386925,87.05428450782456,153.13823511124411,119.9784557497235
0.0,0.7581557795799504,0.6857323814760573,1.0,1,1,1,1,0,1,0,-13.696252270390374,61.66785606827261,187.35672988655708,64.67163757404805,-57.558939796175935,113.86545882560216
0.0,0.720634029952957,0.7829187980984051,0.0,1,1,1,1,1,0,0,-16.14120495613237,54.081881557000784,44.45514555221966,103.7709376244442,32.43428425320853,50.93498826596043
0.0,0.4911968610140822,0.6402318271366126,0.0,0,0,1,0,1,0,0,132.6479608230855,28.595715196418656,53.76102875151125,-13.182164760853473,156.99543954884385,282.97273720569046
0.0,0.785170299321821,0.787905655047396,0.0,1,1,1,1,0,0,1,207.78536042049484,70.77770235937109,148.8691683892739,98.08680332070828,80.90780814429439,90.80951392148803
0.0,0.552144320444517,0.7919293247366476,0.0,0,0,0,1,1,0,1,106.60122126807944,38.496420781479706,2.8285345886857627,-77.73452762754168,74.53433961953345,-9.39351967179718
0.0,0.5613464245003031,0.7798953699166851,0.0,0,0,0,1,0,0,1,135.3305946775855,45.32696858117866,47.056852272451785,10.624335159774066,-65.34035549868662,98.5847077429334
0.0,0.5886045833313424,0.8254268914885916,0.0,0,0,0,1,0,0,1,46.66479306439127,35.10606368805241,-0.0787088575642371,-29.37499747976661,-14.039442095238416,204.58880169491064
0.0,0.6649161165243592,0.7915142828325301,0.0,0,0,0,1,1,0,0,76.08530723615435,28.52718100728417,104.58056781106932,60.78552598070155,70.76743795386822,-0.4478614305275386
0.0,0.7931722389230234,0.7868158018758882,1.0,1,1,0,1,0,0,0,105.33952490152524,34.881997187509064,132.68919382795298,56.95337120409516,218.69346206286792,129.21558434451453
