Country Block_2,Number of Posts,Percentage of Following,Is Business Account,Class,Is Verified,Is Private,Is Professional Account,Sex,Is Joined Recently,Country Block_1,Number of Followers,Length of Biography,Mean Post Likes,Length of Username,Number of Mutual Followers,Number of Video Posts
0.0,0.3479119151853098,0.6668416132495322,0.0,1,1,1,1,1,1,1,-15.994798587127868,92.16048587520014,70.99615516876035,55.40208252076269,171.6718923360013,59.2629351066268
0.0,0.4374359703129621,0.5481197469420088,1.0,1,0,1,1,1,0,1,-124.12463331026252,77.88932955509618,84.06732270382167,41.41757195327145,-64.41905544788361,34.70968088798243
0.0,0.5123886011981612,0.4072644905629836,0.0,0,1,0,1,0,0,1,-8.803605295117666,5.567957849512133,102.60693660015754,34.0266061430682,19.627683177431564,6.52743279230036
0.0,0.505073334696465,0.7504506157703705,1.0,1,1,1,1,1,1,1,-75.15602940334931,85.69969414587925,114.09764472625662,66.6196107432669,52.35098501712089,128.98551534537475
0.0,0.3449562975505756,0.4958525309447906,0.0,1,1,1,1,1,1,1,39.91216207534799,57.0499690205243,92.39423122376954,69.54774580671298,109.8295968270536,-4.848623506278592
0.0,0.4513711994351636,0.5248212496052276,0.0,0,1,0,1,1,0,0,23.42816133544513,14.508027829078047,118.62277985694452,42.47193420790748,20.50303204708272,21.660722173389107
0.0,0.4416739454043766,0.7034025311085204,1.0,0,1,1,1,1,1,0,0.5922718148282247,-2.1599211046115343,72.56273342905325,125.70000712327877,17.81412418464399,33.021058067040215
0.0,0.4097623238303531,0.7319498947547749,1.0,0,1,0,1,1,0,0,17.713667895535373,44.0546560481491,89.47747979849748,-59.89483739825066,38.10879836802464,76.49637526363144
0.0,0.3984744151200204,0.5606081577471322,0.0,0,1,0,1,1,0,1,-2.233762467100455,6.327016835643271,80.00011493554872,-68.10644889250285,19.862260968628828,67.72760721768303
0.0,0.5050306275930149,0.7534696241302106,0.0,0,1,1,0,1,1,1,2.4989139262613733,14.307688870763204,60.38755512558991,73.34045684577539,38.17430387990938,40.95359083899882
0.0,0.4471365674118701,0.1941735183694763,1.0,0,1,1,1,1,1,0,14.82395508042626,43.19743849485919,88.68621559324828,11.207610799921513,70.13771194907727,24.830860335913904
0.0,0.478586566081798,0.4405455358165264,1.0,1,1,1,1,1,0,1,-15.829539465097188,51.563448970094754,118.99308981339064,45.82718278055447,54.9780163028321,284.3025653440287
0.0,0.4478262073681737,0.4017453982638188,0.0,1,1,1,1,1,0,1,32.57576804038387,70.31254381054708,102.45644206130788,60.68001318854125,195.6160049865076,110.46857504321252
0.0,0.3503895824302966,0.704861098380943,1.0,0,0,0,1,1,0,0,12.07173431069234,13.10473838014936,75.81565961656943,69.8599588174184,-3.3656792188189684,43.74112993140091
0.0,0.4015194787045908,0.7170419239074345,0.0,1,0,1,0,1,1,1,-176.8196758800057,121.21094947283056,99.16355928712318,-3.215928411485649,134.67955637952076,71.22330437957055
0.0,0.4663422585641139,0.3997788663372286,0.0,1,1,1,1,1,0,1,41.571228285314966,50.05739515033279,37.513313481331735,16.881796705542705,-10.122266941258845,97.49171172328492
0.0,0.35420468126989,0.4490918671148125,0.0,1,0,1,1,1,1,1,-19.660155527532982,152.50136405889128,86.75718883345148,47.98587691648007,151.2101790450592,218.6652467868802
0.0,0.430625716005469,0.297627361703913,0.0,0,1,0,1,1,1,1,-4.956010761568585,6.7914664067927255,63.82270295273997,-36.85843538498888,19.737991295648104,43.43424152561168
0.0,0.4789877427265158,0.5359181457544449,1.0,1,0,1,1,1,1,1,15.624488785176352,121.46832281899452,95.34112175659745,20.10855742940452,207.24228873015744,-19.72884106706502
0.0,0.4282438359939107,0.2201195960075904,1.0,0,1,0,1,0,0,0,8.125288779175651,3.769074821967653,63.32315741753328,55.72915777763094,29.931452892902342,7.223874381999551
0.0,0.3759639310352605,0.6883548622415008,1.0,1,1,1,1,1,1,1,49.63064888894933,80.23722840122264,120.73620201721953,63.18531866361416,-90.87276809563198,48.07637129444728
0.0,0.4030552505094112,0.7104186453911305,0.0,0,1,1,1,0,1,0,5.798772774677422,15.05017647039405,118.52769801296702,-25.83697548632896,44.80559953563108,7.646850414247069
0.0,0.3554554207449173,0.6404567618111358,1.0,1,1,1,1,1,1,1,53.19607641931944,54.03897608657476,116.35757423542135,38.96519036201383,20.863267687268326,1.828897337235276
0.0,0.5014274907599929,0.6003764924173416,1.0,1,1,1,1,1,1,1,105.45939696293604,113.85398866383116,82.68881649340895,109.17939572057738,48.07709580198665,118.12447970314828
0.0,0.4314087408581281,0.3986935370685635,1.0,0,1,0,1,0,0,0,5.73398652585556,0.1184582893050887,47.64274737782675,32.24406536985121,80.70274090871187,60.68889313241118
0.0,0.5180550449529856,0.5284366824049538,1.0,1,0,1,0,1,1,1,2.6062409044126627,107.80492820339023,107.55095304207094,28.26510241815481,90.30997028000532,86.06666323707044
0.0,0.4558035789956076,0.436952189552545,0.0,1,1,1,1,1,0,1,119.75301187709672,24.105570078539323,81.83980468533728,70.47366841411971,72.57403601066112,255.50729733824627
0.0,0.4599048980436759,0.8459389024242838,0.0,1,0,1,0,1,1,1,-27.26365703620326,147.30705900874818,78.12008699832009,27.4393491175619,19.73401628099434,41.7737179098039
0.0,0.2052971530442962,0.5931914901466222,1.0,1,1,1,1,1,1,1,10.883596735218113,104.89416815611808,133.96326889631126,57.67643826757976,171.85840667347003,87.80735818703755
0.0,0.4279381435272362,0.5245270580201908,0.0,1,1,1,0,1,1,1,92.90227353375552,137.82327575192178,85.38701696551651,85.26538046629375,31.15237878014161,-10.391313899309251
0.0,0.2420713769291779,0.6636735886413969,1.0,1,1,1,1,1,1,1,45.91868092625843,137.24078493705122,78.72477680268253,98.45369128752836,64.60234431215761,111.62263014308996
0.0,0.4002567377103387,0.5342704474749851,0.0,1,1,1,1,1,1,1,-30.606082655468207,70.9916711061341,88.94047704890133,11.534689527958676,41.889586644465766,65.09150593534196
1.0,0.4975093548154625,0.4150073885547174,1.0,1,1,0,1,1,1,1,-112.19476122245642,93.39386212667984,85.73467716466284,36.17479413706623,-23.80498269856008,-44.2299153497957
0.0,0.4517902981210868,0.513281215007638,1.0,0,0,0,1,1,0,1,7.591956543551033,35.35768049665261,101.58694847726753,-144.5165449447244,39.08442143780388,29.434923646253324
0.0,0.3928136098111827,0.3885451899752921,1.0,1,1,1,1,1,1,1,39.70608714459448,78.72869741795488,141.71783362985906,90.1530438709902,54.52499927152671,184.3204972991014
0.0,0.5068488733361752,0.6910068604964414,1.0,1,1,1,1,1,1,1,69.55066408966323,71.23820948157055,120.06075989929568,82.72356180711643,180.06300471980066,225.98907829239155
0.0,0.3613020504644209,0.595192265153529,1.0,1,1,1,1,1,1,1,75.06102359208012,80.90375127451271,129.74047247076993,72.50187007250128,122.75705037722943,102.68342954881942
1.0,0.4805844879330612,0.543931413720792,0.0,1,0,1,1,1,0,1,-33.56208818647538,139.6658930826639,82.83054541629537,74.68859036787144,188.5649663580174,112.07341477679844
0.0,0.4780001407049372,0.564188211047337,0.0,0,1,0,1,1,1,1,2.302083718623413,-23.23238243440597,65.8056995273333,37.63366113822695,9.87139724837207,8.044639865048673
0.0,0.4660694158312404,0.5369174284796935,0.0,0,1,0,1,1,1,0,-3.327866805744346,6.638538081152118,100.57259485729098,18.09350174252734,51.84535402692673,31.53278919294347
0.0,0.4621348106328851,0.5946508319296568,1.0,1,1,1,1,1,1,1,-39.468797680212894,70.60304757366988,66.40518975738908,57.75751679888603,225.9031684783112,32.09459741818016
0.0,0.3429640604738626,0.6176804750799995,0.0,1,1,1,1,1,1,1,83.84954585961351,132.8794539707889,65.25290374432602,79.09897646747876,32.550633004188754,107.8518975075673
0.0,0.4833056921919171,0.5123658469400716,1.0,1,1,0,1,1,0,1,32.826940562917294,117.77317290866192,121.2475697896174,41.8455275232114,19.92394842310892,161.64641629552457
0.0,0.5022531066586884,0.4687328773165684,0.0,0,1,0,1,0,1,0,6.618436053639536,24.60115765814596,127.15070363344628,-134.27764657697836,22.45717229834019,-31.06848492647535
0.0,0.2840727784766416,0.434736625876746,0.0,0,1,1,1,0,0,0,14.262672816061968,22.514876461879908,57.07793886512185,76.18764255837158,43.0402964235694,72.13467073437172
0.0,0.4978605798772677,0.4663822416544008,0.0,1,1,1,1,1,1,1,108.147578085799,106.46764769270122,73.11815406826813,65.34028206666942,95.11268535077494,-49.10641104667259
0.0,0.4933858729446169,0.3412129716083811,0.0,0,1,0,1,0,1,1,6.96237928947779,6.059066798796389,94.49289591683927,5.387839992810473,42.35757190855848,21.79580222944307
0.0,0.4170744841333733,0.6984664976494278,1.0,1,1,1,1,1,1,1,-34.34083880194216,134.71698317217636,108.74058120267414,22.90453311674197,77.34900187959377,-51.48225643905701
0.0,0.4277981093268592,0.240677570422757,0.0,1,1,1,1,1,1,1,119.4327476404609,104.73550301946752,83.72127489661956,32.27883377768731,192.413068783133,266.51365100742885
0.0,0.515867198432078,0.6682627832530814,0.0,1,1,1,0,1,1,0,-13.677742281904798,30.59648614950637,122.46703157274813,119.5842135870667,-1.0250822959225443,32.058267564737314
0.0,0.3180592945550268,0.5283451369008946,1.0,0,1,0,1,1,1,0,-1.6156776957637806,25.0362991836147,118.80854078830698,-42.93606098056461,55.97305268180089,118.79581432914723
0.0,0.4537494224432103,0.3902765446748729,1.0,0,1,0,1,1,0,0,18.831293215776665,34.7086359272278,77.91203834308307,90.00688912637153,39.22075518121719,23.743014150088275
0.0,0.492893507332816,0.3991450798648063,0.0,1,1,1,0,1,1,1,48.99644282286506,148.42608571231486,92.25380392683304,84.35140359877833,179.4997359444184,-159.12396977635433
0.0,0.3700094731394142,0.3672103183461293,1.0,1,1,1,1,1,1,1,16.375532449936404,43.54093357902293,113.82659665253593,62.19434180198003,-34.79565601310739,201.371215862408
1.0,0.3211970744673027,0.5257146384729728,1.0,0,1,0,1,0,1,1,18.02605037032124,28.479832053529087,112.65062780050717,14.275454970403656,15.74915549541666,39.17375112805833
0.0,0.5167534092051139,0.6289435206818828,0.0,0,1,0,1,1,1,0,8.569518519102624,3.837855797210356,106.90893201998564,-1.116734274992412,23.30761750487688,47.24526028796161
0.0,0.3842715481621588,0.592514837923376,1.0,1,1,1,0,1,0,1,9.884194946377752,20.27365807391152,125.0149758347805,100.95142855103836,169.19540452571675,-73.71351109039344
0.0,0.3244457859396367,0.5213904373018687,1.0,0,0,0,1,0,0,0,18.44710484443933,41.923429895461176,121.34946091047264,-89.83241178346006,27.51223820010125,65.37911823958919
0.0,0.4597955277186764,0.6672211810668993,1.0,1,1,0,0,1,1,0,32.85037792541729,110.9375001098139,95.29716384306325,54.55096456158578,89.90389039307043,80.4450522844921
0.0,0.3951984390478181,0.5245799937993666,1.0,0,1,1,1,1,1,0,6.954359736207268,19.12434775676437,61.69661861165038,195.5149431410705,-1.5520292557990487,72.0317725294142
0.0,0.3520268755882891,0.5066520855366379,0.0,0,1,1,0,1,0,0,7.0355603113222855,33.41243663721425,65.90487560884046,71.56523411992498,53.77580840753006,6.554038118376777
0.0,0.4952929904255083,0.6148340561209034,1.0,1,0,1,0,1,0,1,195.9883554089103,78.99521105043809,122.0851474466122,50.02350413134064,101.6082370313694,58.24577539850864
0.0,0.2889272407824555,0.70358544252361,1.0,0,1,1,1,1,1,0,-7.371870678228721,38.6057347326885,35.824445513008854,139.99649551769923,-4.216046255524759,-11.265861983654467
0.0,0.4045956431082136,0.5828286112372207,1.0,0,0,1,1,0,1,0,6.939709699045277,25.289356323790624,135.55379632140497,-73.77112074425946,54.33853931605569,23.036587865200765
0.0,0.5059183981645515,0.3351455649815571,0.0,1,0,0,1,1,1,1,-11.671881930719286,87.109732340004,90.68442516445089,16.250903420510213,329.6239507308164,-87.22481948944356
0.0,0.3973741723842997,0.4503811088541399,1.0,0,1,1,1,1,0,0,34.54920940430278,17.260899223951633,100.35323738860478,-6.421844704331393,40.2426408506393,42.20244042053028
0.0,0.4538516767328575,0.376169214927308,0.0,1,1,1,0,1,1,1,-98.77097082534264,68.46545729022243,100.05011832795412,48.50727163388291,56.1949811371568,97.36468342226496
0.0,0.4922328032871899,0.3341756008222022,0.0,0,1,0,1,1,0,0,4.051489319079582,2.045703303646217,66.9208405150585,-7.937226403985257,18.223708353225906,43.97187759404546
0.0,0.4368673502922703,0.76849658568733,1.0,0,0,0,1,0,0,0,6.182703421866716,8.212021298080689,113.99592073458604,5.288863315839587,34.83033560665871,34.14971995617637
0.0,0.4814966621218486,0.5760716892485449,0.0,1,1,1,0,1,1,1,-31.75517823954265,80.84494544732848,90.51387881858848,42.96234773018424,113.50204774476762,-127.94033829930363
0.0,0.3343258599763478,0.4474709944271794,0.0,1,1,1,0,1,1,1,-86.32409216506518,76.31700741999704,83.91705657189993,59.00215219460822,36.45623280210448,134.00178025420345
0.0,0.3381751320950865,0.4772250294151464,1.0,0,1,1,1,0,0,0,0.9178826637088928,49.529035605182486,93.19824248568976,-48.15355801287023,66.88580729722146,64.74182510302592
0.0,0.5108873942346867,0.7004263846790038,0.0,1,1,1,1,1,1,1,66.52084109710111,140.89524193147,43.333636712289405,85.81019755706834,144.6203050329858,-7.485591160934824
0.0,0.4302646416336424,0.5063434604271534,0.0,0,1,1,1,1,1,1,23.55733598391296,26.993985588326822,27.82109551974615,-106.39415137689984,32.2246847168764,44.93020882431935
0.0,0.3905185085352292,0.3665067028558341,1.0,0,1,0,1,1,1,0,-5.841348627381045,4.409787555486448,45.39119939634832,17.74531612046497,21.3315758551038,55.12889147718154
0.0,0.463406742343245,0.3649231952841982,0.0,1,1,1,1,1,1,1,-128.2357257018232,-21.714898020694942,90.4074683201485,81.98085463456508,155.20877040638243,4.640748208255729
0.0,0.5158680018169576,0.4057954719094283,0.0,0,1,0,1,1,0,0,-1.030640655223257,9.312793751913617,134.0992615930503,-56.5020484041429,14.148832251194818,-7.972689901683502
0.0,0.4487882650703581,0.4345786903261503,0.0,0,0,0,1,1,1,0,25.54424234394365,30.928572613835144,122.85538259817888,7.297819802820686,50.33039630951176,-6.3154633754100615
0.0,0.2974415403800383,0.4644225629665738,1.0,1,1,1,1,1,0,1,-81.65940182638127,14.305819313518043,94.84218617974956,72.75597157714938,146.58005346295192,-117.81439617112908
0.0,0.4787227044286691,0.5444552710774108,0.0,0,1,1,1,1,0,0,1.1787053599019792,6.665818948323304,77.49455423398786,13.93276164281662,26.23570273853809,16.953872087946053
0.0,0.4585614226022919,0.6961552272044866,0.0,1,1,0,1,1,0,1,-33.26826706204564,20.105239105233835,117.46565619740996,23.164715671726228,67.26994260901141,54.52699127137402
0.0,0.4396152508905664,0.3194039020551538,0.0,1,1,1,1,1,0,1,222.36122753622712,100.50050040166327,41.85911632350329,50.07180122159055,216.6387769194256,76.11742188335198
0.0,0.372660801259067,0.2591888595650242,1.0,1,0,1,1,1,1,0,63.28088662488078,113.83912906722556,78.72153382407322,30.98704399748196,-38.63453168839794,78.22816848551511
0.0,0.4864661184532221,0.3741584524971985,0.0,0,1,1,1,0,1,0,-3.6014503927887223,22.13843521373181,95.61210643869389,39.46130272732092,16.750575219626928,28.116893425813288
0.0,0.3639341375539867,0.5786819337218829,0.0,0,1,0,1,0,1,0,24.593284844773763,40.00444008110694,112.12563733265183,15.794537712412462,49.04922864682747,-5.763555749873007
0.0,0.3460649340735834,0.3375993908172296,1.0,0,1,1,1,1,1,0,3.9589635812415978,39.48097687655888,153.93609222685936,30.073333659914454,62.123814373475525,-29.02394740302514
0.0,0.408678517441248,0.6023298260080885,1.0,1,1,1,1,1,0,1,-41.927854326105845,28.52851085243825,97.8650400205592,61.35194894290453,211.5442162226951,-24.8811712185273
0.0,0.4994193924477376,0.5791077010714704,1.0,1,1,0,1,1,0,1,88.01657267192829,57.32721258925419,89.19415458399828,22.6234484002124,134.4157965808743,34.30452451039571
0.0,0.4579347807838587,0.5799192965907816,0.0,1,0,1,0,1,1,0,-28.587000534149755,118.61366281821267,103.83820842150791,36.89162630438078,186.19822041089265,144.40394975099164
0.0,0.4328153253723438,0.5070805301898945,0.0,1,1,1,0,1,0,1,-33.957631804888486,96.07445884952246,75.25226617815592,56.618106375327805,-15.056964328882614,55.60489690602688
0.0,0.4890736281225065,0.3587095996403858,1.0,0,1,0,1,1,0,1,6.98409649882262,-3.41121117000926,63.91897975088935,10.289634254422946,12.869358909651211,9.849608587534137
0.0,0.4106619088735108,0.54485977500172,0.0,0,1,0,1,0,0,0,6.1791843687123285,47.92224581863698,38.732964076912005,-119.49182451842786,11.10553955090818,-5.8807341010436005
0.0,0.4265880603829291,0.6437383796650447,1.0,1,0,1,1,1,1,0,149.1157335795996,110.8818658620156,45.09905494027206,88.55905793195603,47.39876284110033,24.86110938386215
0.0,0.4900138474861302,0.6461984758773722,0.0,0,1,0,1,0,0,1,3.37496431359539,-4.758804034404513,81.2263107802176,131.51151438780158,6.159712811570064,-15.16040269088495
0.0,0.411874657723951,0.4860539666986144,0.0,0,1,0,1,1,1,0,13.896441346243009,20.014448223798457,22.2041217886607,-53.4961613520171,28.37566961187149,78.91784304395468
0.0,0.4880011949731922,0.730306202392375,1.0,1,1,1,1,1,1,1,85.1805985630102,109.96168213089588,82.11571454233751,37.55029460302829,151.43407443801857,201.633871299671
0.0,0.4686566754434753,0.6454885740011601,0.0,0,1,1,1,0,0,0,2.1862702314995124,49.33542226603167,120.46792129111684,-117.452913511829,14.03744221840156,3.9715528816535297
0.0,0.4906760389546801,0.56087001686609,0.0,1,1,1,1,1,1,1,-34.99747132246643,81.98853868694287,96.6293822310856,57.89295224988818,175.59816025104993,-75.88517120518404
0.0,0.2979977243375685,0.4444655474842069,0.0,0,1,1,0,1,0,0,9.72868304472664,0.4359496634949416,95.7331505558394,-96.8803675933645,90.59172021522949,80.34714396066023
0.0,0.4617745554951269,0.5846324786100526,1.0,1,1,1,1,0,1,1,38.33552492975331,102.37347297621729,98.95722606043492,43.38823079962445,-13.709339633722522,69.6724439386941
0.0,0.4719696165305431,0.525205470350216,1.0,0,1,0,1,1,0,0,6.445679212169145,-12.843815087596193,101.15373678123623,26.64172675044553,1.552443869277262,14.416722902651886
1.0,0.4277434995516392,0.4787107676297308,1.0,0,0,0,1,1,0,1,16.01653530739756,51.615329715621726,94.50532085400006,72.74939409041805,22.59153099659813,90.64221495197016
0.0,0.4364519757156195,0.511725330824502,1.0,0,1,1,1,1,0,0,25.54280466767694,26.472530226560707,82.62446514086508,116.44599797026962,18.69165837827922,11.087592814919564
1.0,0.4744246518889957,0.5983087803637605,1.0,1,0,1,1,1,0,1,-64.412275223501,79.38895989861072,111.85718275666736,32.82820337493058,135.75032184859847,154.09496808536358
0.0,0.4518941468536029,0.4524262397497172,1.0,0,1,0,1,1,1,0,-2.5617455422872712,21.75767203959463,47.462814773073376,-20.13729630675146,47.31201221079768,40.112866423269374
0.0,0.4546394940299754,0.2886702101525094,1.0,0,1,1,0,1,0,1,7.911240396000953,25.583269344983428,127.39422397711422,2.094353719445204,49.41859943349528,-9.430079485514824
1.0,0.3967040158899241,0.6435608034264487,0.0,0,1,0,1,1,1,1,11.29893521607405,6.989360051915986,122.65975889446798,-107.08358001715888,40.877567035392936,19.983573819082288
0.0,0.5143221202383308,0.3709204242748178,1.0,1,1,0,0,1,1,1,-46.41735974178277,75.18441050194497,90.66822874171288,70.27344314489108,198.3222786673585,-77.18578321250183
0.0,0.367927869099238,0.707921221502257,0.0,0,1,0,0,1,0,0,16.63771628885063,-1.1961849893922292,50.48512343973937,-83.1177485822274,12.01965851375036,37.78741706775904
0.0,0.5098863205432711,0.4776286266716173,0.0,1,1,0,0,1,0,1,-104.84637828634182,25.11355751336197,123.5814318604332,15.88304294470526,146.47507467748645,119.74327873504262
0.0,0.4103981320255535,0.6303640330755816,0.0,0,0,1,1,1,1,0,17.67541734937614,20.343314564543657,123.49178178364784,-54.125406335983335,53.85496651133936,57.43046465254872
0.0,0.3565685826824892,0.3688452238644262,1.0,0,1,1,1,1,1,1,14.265550681939736,-3.973736562104559,87.7332154756075,-31.446867631724047,23.049336317654188,-13.028752852217366
0.0,0.3585078129192065,0.5452893839575654,0.0,1,1,1,1,1,0,1,-57.78492601650207,109.73833115927576,108.799292914423,105.60502144918482,136.7481875887192,118.16090211400864
1.0,0.4609164922509658,0.609929676793681,0.0,0,1,1,0,1,0,0,20.33799285245448,15.624813949861228,97.76368427874098,-51.995838659373725,18.68348240507341,26.80778151665041
0.0,0.3777196560824645,0.3726042411342442,1.0,0,1,0,0,1,0,0,12.94159192023749,17.501177207820078,80.766784667911,46.91150857243058,6.432050581023425,55.98832780229432
0.0,0.4475728890311977,0.6342321804998692,0.0,1,1,1,1,1,0,1,-10.465548596147956,101.23702056818296,87.13940326976055,20.49951784431377,73.70274574432472,194.1569711771395
0.0,0.4326712862355796,0.4754524536367907,1.0,1,1,1,1,1,1,1,29.165667471464563,114.96183217411004,76.12797281856874,51.55695165564728,248.10817910139545,56.94741013422925
0.0,0.3903606231203445,0.3112302645992878,1.0,0,1,1,1,1,0,0,10.444501930678085,-2.060131432362628,75.6660265240009,77.56381595188678,17.744779655794307,-2.478791367589789
0.0,0.5100341093954783,0.4004588772462473,1.0,1,0,1,1,1,0,1,56.14829287021016,112.02112978445514,71.8067247645831,64.12611495570795,114.83342576209692,194.13354688008496
0.0,0.4807415364943737,0.5246562950948304,1.0,1,1,0,1,1,1,1,5.97166199456959,113.33952492915914,57.09171915060608,61.68314055246508,7.472409485980165,-91.74578606340144
0.0,0.2189046220130139,0.5934786584164091,0.0,1,0,0,1,1,1,1,93.2296164498804,164.32415859058685,115.57157069580938,47.82022827544359,84.47807998901052,67.35747256582458
0.0,0.454038535466698,0.5579001282923073,0.0,1,1,1,0,1,1,1,-15.213561481436194,69.59536639439898,86.35768417570016,43.97776691322376,108.40332487691488,-45.23547311844841
0.0,0.4430919619758445,0.3245246270833318,0.0,0,1,1,0,1,1,0,-9.665969336292214,19.098424654333964,166.81586517409363,-103.3452665702662,43.65595950173147,81.12827320231958
0.0,0.5067432931977494,0.5462445991628015,1.0,1,0,1,0,1,0,1,-37.91014444274865,139.56761027782088,104.21486188912864,80.78887253913862,57.57433860627221,16.99178974456303
0.0,0.4935635397301546,0.8610160058909915,1.0,0,1,1,1,1,1,0,0.6762699997335098,11.66227403566232,65.6906484498802,13.007434301061071,25.482943710901296,52.82825105083616
0.0,0.489549180095756,0.7584564211556055,1.0,0,1,0,1,1,0,0,-1.890571588638492,4.398184092329085,92.86941836554696,-23.335125342515976,43.07331073452335,-83.8578889448223
0.0,0.4160733972596995,0.404118652679194,0.0,0,1,1,0,1,0,0,-5.578983304018303,19.48836801124204,55.749605371329935,127.66553000943716,28.90153551609315,43.93503728561643
0.0,0.4545470627362198,0.3446436456767434,1.0,0,0,1,1,1,0,0,8.63875147531109,-4.410875571474577,111.63559942483158,95.84900059910224,52.00397296800448,32.06980977842515
0.0,0.3592179199515586,0.5006892345850544,1.0,0,1,0,1,1,1,0,1.552815525380181,3.918701549306888,124.97985036506348,-183.43810281240152,51.51416602048084,10.099116369555157
0.0,0.4863289601513182,0.3369844160842182,1.0,1,1,0,1,1,1,0,77.06933532782779,55.8122736026003,56.50660925707997,51.85955888477297,29.39424799679912,-41.48842512565531
0.0,0.39227895067825,0.4377336009885397,0.0,1,1,0,1,1,1,1,-65.08171291569407,82.5321779417614,98.39315772597324,47.85262890624774,139.9404103629527,103.3976617336489
0.0,0.4369496142629484,0.5232433680479119,0.0,1,1,1,1,1,1,1,-63.98357513357325,67.75201572805287,72.73024694544385,32.603746880570256,81.59923584814692,-50.6520912445001
0.0,0.4324709504225973,0.4529298037131948,0.0,0,1,0,1,1,1,0,13.11782255556589,-0.1224835607182264,96.33911315702704,-54.73486633868912,11.460195163342268,-1.2714569155373106
0.0,0.4453580373489334,0.4403911935138419,0.0,0,1,1,1,0,1,0,0.526319105590245,20.90633530609626,88.5960526564587,-11.652937867360286,60.01995004247504,-28.090076831756832
0.0,0.4132502807122942,0.6274747995190192,1.0,1,0,1,1,1,1,1,131.48754032998042,57.13736579838376,111.00430215974444,48.36434866484743,205.41424225315143,118.98846220916906
0.0,0.3575082843213597,0.4922593505606074,1.0,1,1,1,1,1,0,1,17.000683648408515,131.1870366120864,116.70802390278432,77.24384164140886,166.16278088338157,101.71633719489924
0.0,0.4235789521898825,0.4545976529897272,0.0,0,1,0,1,1,1,0,14.77300635865031,7.450374744961225,106.010305059383,-42.38425378115204,66.53360384957057,10.405248649819526
0.0,0.3408422253402525,0.2232084302147557,0.0,1,1,1,1,1,1,1,47.45815414122471,54.78593467875744,77.18973460601511,49.12606767870352,129.25423711923324,10.297961954413022
0.0,0.4445469479648558,0.4882569486874712,1.0,0,1,1,1,1,1,0,29.166439045726367,14.968536468552449,115.50366109285854,-32.04315812911133,44.25860220868676,21.19022374007004
0.0,0.4567536580362278,0.456357071467845,1.0,0,1,1,1,0,1,0,11.894093439178397,30.10101549493433,145.54686971127484,40.72349464092272,34.10052951257937,27.29502590705607
0.0,0.5133957237225081,0.573124247678985,0.0,1,0,1,1,1,0,0,-53.02061195854269,101.58696743972972,88.0610081925394,41.38785982006259,200.67666122581147,77.12147764386786
0.0,0.5106795783360348,0.440186484309401,0.0,0,0,1,1,1,1,1,8.765037433471527,27.37742136055641,79.34419322886436,157.2170486581406,62.96121290126335,32.2933986985502
0.0,0.4619362897740614,0.4462046438543456,1.0,1,1,1,1,1,1,0,-8.838824828705137,108.73839865579588,72.12555046337584,50.62644033097608,27.737589934295848,-76.11245050056823
0.0,0.4334342698401298,0.5151732457785165,0.0,0,1,0,1,0,1,0,12.194646579522818,48.23206244307961,16.7923875297152,-30.35602529605504,12.647383269500676,-0.3001692861648379
0.0,0.4248971158863175,0.624620864926649,1.0,0,1,1,1,1,1,1,3.684587448230971,4.570511219145461,90.4671113082208,-79.01329742612383,58.95046188225649,50.31162372088389
0.0,0.3831516561537627,0.6908425830482872,0.0,1,0,1,1,1,1,1,-58.10188311834367,80.09884857061299,112.72115428112626,41.71342806016949,-14.819270376573812,-136.04818668102703
0.0,0.4839154294504643,0.7353075007026193,1.0,0,1,0,1,1,0,0,20.276341555421013,17.978714299848733,42.911135058392325,157.21710821200045,43.88872306103289,9.932256726669742
0.0,0.4506600636707405,0.5137692964341606,1.0,1,0,1,1,0,1,0,86.3345028652776,73.55224519494087,92.19166577042007,27.139719844514,196.9501609080574,91.72816768179062
0.0,0.4211629270016385,0.4858824572157507,1.0,0,1,1,1,1,1,0,-0.1795148948579825,52.83468147490503,113.76391214043464,-102.97385541782326,22.31357385352654,35.290140530521825
0.0,0.4877157598491338,0.4689892120127342,0.0,1,0,1,0,1,0,0,44.32775346377501,142.02428631727685,108.56162446715004,65.36089092689441,46.81456905769257,125.19271685167614
0.0,0.3051752183107188,0.5749858222102497,0.0,0,0,0,0,0,1,0,14.736917277894122,32.746526077021294,112.31563994945355,22.35816680008835,21.64194912798329,27.31834556347957
0.0,0.5076199565269528,0.6049673307178722,1.0,1,1,1,1,1,1,1,-49.2264154123432,55.51728075126952,81.61957141052298,7.341511151204628,64.92047838314163,90.76307776389854
0.0,0.3517332124309197,0.3539367865128755,0.0,0,0,1,1,1,1,0,24.85500272345169,-12.656886984875484,70.86407141763442,-52.06332564551494,46.00407313815254,76.58249023003845
0.0,0.4576288300038765,0.2079921498743556,1.0,0,0,1,1,0,1,0,26.975351372645186,-4.972842412642294,141.0213654463725,-130.86257999118163,22.73134819399216,38.58855414906262
0.0,0.5121706174856006,0.5819361871551796,1.0,1,1,0,1,1,0,1,-33.054778913117644,42.24233125870441,87.96701030580746,68.80667243312021,-84.08199268386929,102.74005020936056
0.0,0.3317879530573007,0.7430276289586824,0.0,0,1,1,1,1,1,0,7.4438920719054815,-24.00404643669755,37.55099443993904,-124.27513170479207,49.6764416398228,50.50780765149656
